gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1920847689																										1924033										http://creativecommons.org/licenses/by-nc/4.0/			2018-10-10T13:11:32Z			https://www.inaturalist.org/observations/1924033				© Zack some rights reserved	Zack												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/1924033	1924033		Zack								wild									Amphiprion clarkii Clark's anemonefish クマノミ Entacmaea quadricolor Bubble-tip anemone ウスカワイソギンチャク Oshima, Tokyo 東京都大島町												2015-08-28T14:41:13+09:00	05:41:13Z						2015-08-28 14:41:13																JP	Shizuoka				Oshima, Tokyo											34.726341	139.349399		436																																			3658901				2015-09-07T10:15:09Z				136345								Amphiprion clarkii								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1920833659																										17371675										http://creativecommons.org/licenses/by-nc/4.0/			2018-10-11T02:50:45Z			https://www.inaturalist.org/observations/17371675				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17371675	17371675		Tony Strazzari								wild									Sankisan Maru												2013-04-16T15:47:00+10:00	05:47:00Z						2013/04/16 3:47 PM AEST																FM	Chuuk				Chuuk Lagoon, Federated States of Micronesia											7.2983434354	151.8664718956		375																																			37213537				2018-10-10T06:56:05Z				57741								Amphiprion melanopus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1920833271																										17370655										http://creativecommons.org/licenses/by-nc/4.0/			2018-10-10T12:39:49Z			https://www.inaturalist.org/observations/17370655				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17370655	17370655		Tony Strazzari								wild									Hoki Maru												2013-04-15T10:20:00+10:00	00:20:00Z						2013/04/15 10:20 AM AEST																FM	Chuuk				Chuuk Lagoon, Federated States of Micronesia											7.3614229493	151.9083575739		785																																			37210823				2018-10-10T05:20:42Z				134156								Amphiprion perideraion								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1920833244																										17370437										http://creativecommons.org/licenses/by-nc/4.0/			2018-10-10T18:38:38Z			https://www.inaturalist.org/observations/17370437				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17370437	17370437		Tony Strazzari								wild									Fujikawa Maru												2013-04-14T18:43:00+10:00	08:43:00Z						2013/04/14 6:43 PM AEST																FM	Chuuk				Chuuk Lagoon, Federated States of Micronesia											7.3467827916	151.8977142662		785																																			37210230				2018-10-10T05:06:02Z				134156								Amphiprion perideraion								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1920831660																										17365417										http://creativecommons.org/licenses/by-nc/4.0/			2018-10-10T03:27:37Z			https://www.inaturalist.org/observations/17365417				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17365417	17365417		Tony Strazzari								wild									Shinkoku Maru In anemone at bottom of photo												2013-04-13T09:36:00+10:00	23:36:00Z						2013/04/13 9:36 AM AEST																FM	Chuuk				Chuuk Lagoon, Federated States of Micronesia											7.4186233511	151.7651916832		1164																																			37198404				2018-10-10T01:05:51Z				134156								Amphiprion perideraion								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1920828382																										17349675										http://creativecommons.org/licenses/by-nc/4.0/			2018-10-10T20:33:02Z			https://www.inaturalist.org/observations/17349675				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17349675	17349675		Tony Strazzari								wild																					2013-05-07T09:00:00+10:00	23:00:00Z						2013/05/07 9:00 AM																PG	New Ireland				Kavieng, Papua New Guinea											-2.5528220247	150.7784816283		557																																			37206811				2018-10-10T03:54:15Z				57741								Amphiprion melanopus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1920828347																										17349676										http://creativecommons.org/licenses/by-nc/4.0/			2018-10-10T01:50:07Z			https://www.inaturalist.org/observations/17349676				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17349676	17349676		Tony Strazzari								wild																					2013-05-07T09:00:00+10:00	23:00:00Z						2013/05/07 9:00 AM																PG	New Ireland				Kavieng, Papua New Guinea											-2.5528220247	150.7784816283		557																																			37164939				2018-10-09T15:07:11Z				180381								Amphiprion chrysopterus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1920828256																										17349328										http://creativecommons.org/licenses/by-nc/4.0/			2018-10-10T20:33:04Z			https://www.inaturalist.org/observations/17349328				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17349328	17349328		Tony Strazzari								wild																					2013-05-07T11:00:00+10:00	01:00:00Z						2013/05/07 11:00 AM																PG	New Ireland				Kavieng, Papua New Guinea											-2.5656837809	150.7805415676		290																																			37206793				2018-10-10T03:53:53Z				180381								Amphiprion chrysopterus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1920828215																										17349316										http://creativecommons.org/licenses/by-nc/4.0/			2018-10-10T20:33:06Z			https://www.inaturalist.org/observations/17349316				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17349316	17349316		Tony Strazzari								wild																					2013-05-07T11:00:00+10:00	01:00:00Z						2013/05/07 11:00 AM																PG	New Ireland				Kavieng, Papua New Guinea											-2.5656837809	150.7805415676		290																																			37165100				2018-10-09T15:09:26Z				119391								Amphiprion percula								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1920827902																										17347625										http://creativecommons.org/licenses/by-nc/4.0/			2018-10-10T01:52:23Z			https://www.inaturalist.org/observations/17347625				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17347625	17347625		Tony Strazzari								wild																					2013-05-08T07:17:00+10:00	21:17:00Z						2013/05/08 7:17 AM AEST																PG	New Ireland				Kavieng, Papua New Guinea											-2.5858336224	150.7871505308		300																																			37159739				2018-10-09T13:38:14Z				136345								Amphiprion clarkii								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1920827830																										17347623										http://creativecommons.org/licenses/by-nc/4.0/			2018-10-10T01:53:02Z			https://www.inaturalist.org/observations/17347623				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17347623	17347623		Tony Strazzari								wild																					2013-05-08T06:52:00+10:00	20:52:00Z						2013/05/08 6:52 AM AEST																PG	New Ireland				Kavieng, Papua New Guinea											-2.5858336224	150.7871505308		300																																			37160715				2018-10-09T13:55:39Z				119391								Amphiprion percula								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1920810104																										17272636										http://creativecommons.org/licenses/by-nc/4.0/			2018-10-07T21:17:29Z			https://www.inaturalist.org/observations/17272636				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17272636	17272636		Tony Strazzari								wild																					2018-08-24T09:51:00+10:00	23:51:00Z						2018/08/24 9:51 AM AEST																VU	Sanma				Rue San Michel, Luganville, Vanuatu											-15.5407779711	167.1535760974		208																																			36999126				2018-10-07T05:29:25Z				136345								Amphiprion clarkii								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1920810069																										17272637										http://creativecommons.org/licenses/by-nc/4.0/			2018-10-08T00:07:56Z			https://www.inaturalist.org/observations/17272637				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17272637	17272637		Tony Strazzari								wild									Anemonefish with black patch												2018-08-24T09:51:00+10:00	23:51:00Z						2018/08/24 9:51 AM AEST																VU	Sanma				Rue San Michel, Luganville, Vanuatu											-15.5407779711	167.1535760974		208																																			37002355				2018-10-07T07:15:38Z				57741								Amphiprion melanopus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1920809984																										17272638										http://creativecommons.org/licenses/by-nc/4.0/			2018-10-09T11:33:08Z			https://www.inaturalist.org/observations/17272638				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17272638	17272638		Tony Strazzari								wild									Red and white anemonefish without black patch												2018-08-24T09:52:00+10:00	23:52:00Z						2018/08/24 9:52 AM AEST																VU	Sanma				Rue San Michel, Luganville, Vanuatu											-15.5407779711	167.1535760974		208																																			37047630				2018-10-07T22:52:51Z				57741								Amphiprion melanopus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1920809495																										17270851										http://creativecommons.org/licenses/by-nc/4.0/			2018-10-08T00:07:31Z			https://www.inaturalist.org/observations/17270851				© vmoser some rights reserved	vmoser												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17270851	17270851		vmoser								wild																					2017-09-09T12:28:00+02:00	10:28:00Z						2017/09/09 12:28 PM CEST																EG	Al Bahr al Ahmar				Red Sea Governorate, Egypt											25.5132017383	34.6518485277		202																																			36995202				2018-10-07T03:57:00Z				343249								Amphiprion bicinctus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1920808370																										17266580										http://creativecommons.org/licenses/by-nc/4.0/			2018-10-08T00:08:44Z			https://www.inaturalist.org/observations/17266580				© vmoser some rights reserved	vmoser												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17266580	17266580		vmoser								wild																					2017-09-01T16:12:00+02:00	14:12:00Z						2017/09/01 4:12 PM CEST																EG	Al Bahr al Ahmar				Al-Qusayr, EG-BA, EG											25.6027001345	34.6069174563		291																																			36985984				2018-10-07T01:26:03Z				343249								Amphiprion bicinctus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1920802616																										17238627										http://creativecommons.org/licenses/by-nc/4.0/			2018-10-07T06:57:42Z			https://www.inaturalist.org/observations/17238627				© David Renoult some rights reserved	David Renoult												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17238627	17238627		David Renoult								wild																					2018-07-23T05:17:00+02:00	03:17:00Z						2018/07/23 5:17 AM CEST																ID	Bali				Tulamben, Kubu, Karangasem Regency, Bali 80852, Indonésie											-8.274307337	115.5934128093		31																																			36935661				2018-10-06T08:24:24Z				136345								Amphiprion clarkii								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1920799270																										17225082										http://creativecommons.org/licenses/by-nc/4.0/			2018-10-05T21:08:35Z			https://www.inaturalist.org/observations/17225082				© David Renoult some rights reserved	David Renoult												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17225082	17225082		David Renoult								wild																					2018-07-23T05:04:00+02:00	03:04:00Z						2018/07/23 5:04 AM CEST																ID	Bali				Tulamben, Kubu, Karangasem Regency, Bali 80852, Indonésie											-8.274307337	115.5934128093		31																																			36905998				2018-10-05T20:28:30Z				134156								Amphiprion perideraion								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1914367506																										1947494										http://creativecommons.org/licenses/by/4.0/			2018-10-04T04:36:12Z			https://www.inaturalist.org/observations/1947494				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/1947494	1947494		Mark Rosenstein								wild																					2015-08-19T10:14:48+07:00	03:14:48Z						2015-08-19 10:14:48																ID	Bali				Karang Asem, Bali, Indonesia											-8.2817666667	115.605755																																					23421575				2018-04-01T04:50:46Z				119430								Amphiprion polymnus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1914334452																										17057571										http://creativecommons.org/licenses/by-nc/4.0/			2018-09-30T22:02:21Z			https://www.inaturalist.org/observations/17057571				© Adelma Hills some rights reserved	Adelma Hills												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17057571	17057571		Adelma Hills								wild									At Secret Spot along Marovo Lagoon barrier reef. http://fishesofaustralia.net.au/home/species/1278												2018-07-30T10:30:00+11:00	23:30:00Z						2018/07/30 10:30 AM +1100																SB	Western				Buini Tusu, Western, Solomon Islands											-8.4301333333	157.9516666667																																					36545059				2018-09-30T10:04:41Z				93956								Amphiprion sandaracinos								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1914330921																										17043586										http://creativecommons.org/licenses/by-nc/4.0/			2018-10-01T21:11:24Z			https://www.inaturalist.org/observations/17043586				© J.D. Willson some rights reserved	J.D. Willson												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17043586	17043586		J.D. Willson								wild																					2018-05-30T17:10:00-05:00	22:10:00Z						2018/05/30 5:10 PM -0500																TZ	Zanzibar West				Magharibi, TZ-ZW, TZ											-6.3642138806	39.2840590774		61																																			36536877				2018-09-30T05:10:49Z				180787								Amphiprion allardi								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1914326420																										17020681										http://creativecommons.org/licenses/by-nc/4.0/			2018-09-30T19:33:59Z			https://www.inaturalist.org/observations/17020681				© eli168 some rights reserved	eli168												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17020681	17020681		eli168								wild																					2018-07-08T14:45:00+09:00	05:45:00Z						2018/07/08 2:45 PM JST																JP	Okinawa				日本、沖縄県島尻郡伊是名村											26.9159658178	127.9545989985		840																																			36477406				2018-09-29T07:22:16Z				57740								Amphiprion frenatus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1914326353																										17020693										http://creativecommons.org/licenses/by-nc/4.0/			2018-09-30T19:33:50Z			https://www.inaturalist.org/observations/17020693				© eli168 some rights reserved	eli168												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17020693	17020693		eli168								wild																					2018-07-08T14:18:00+09:00	05:18:00Z						2018/07/08 2:18 PM JST																JP	Okinawa				Izena, JP-ON, JP											26.9159658178	127.9545989985		840																																			36477419				2018-09-29T07:22:21Z				136345								Amphiprion clarkii								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1914326351																										17020691										http://creativecommons.org/licenses/by-nc/4.0/			2018-09-30T19:33:48Z			https://www.inaturalist.org/observations/17020691				© eli168 some rights reserved	eli168												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17020691	17020691		eli168								wild																					2018-07-08T14:13:00+09:00	05:13:00Z						2018/07/08 2:13 PM JST																JP	Okinawa				日本、沖縄県島尻郡伊是名村											26.9159658178	127.9545989985		840																																			36477417				2018-09-29T07:22:21Z				57740								Amphiprion frenatus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1914321203																										16987265										http://creativecommons.org/licenses/by-nc/4.0/			2018-10-03T20:27:51Z			https://www.inaturalist.org/observations/16987265				© djparisi some rights reserved	djparisi												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/16987265	16987265		djparisi								wild																					2014-03-27T18:32:00-07:00	01:32:00Z						2014/03/27 6:32 PM PDT																SB	Guadalcanal				Solomon Islands											-9.64571	160.156194		181581																																			36411884				2018-09-28T05:21:06Z				132688								Amphiprion ocellaris								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1914309644																										13975588										http://creativecommons.org/licenses/by-nc/4.0/			2018-10-04T23:49:34Z			https://www.inaturalist.org/observations/13975588				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/13975588	13975588		Tony Strazzari								wild																					2014-07-04T14:58:00+10:00	04:58:00Z						2014/07/04 2:58 PM AEST																TH	Phuket				Muang Phuket, TH-PU, TH											7.7679233262	98.4423815884		244																																			36852704				2018-10-04T23:49:34Z				132688								Amphiprion ocellaris								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1914248868																										16989331										http://creativecommons.org/licenses/by-nc/4.0/			2018-09-29T13:12:04Z			https://www.inaturalist.org/observations/16989331				© jennahm some rights reserved	jennahm												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/16989331	16989331		jennahm								wild																					2018-09-25							2018/09/25																HK	Sai Kung				Bluff Island, Hong Kong											22.3215817947	114.3441337256		420																																			36416659				2018-09-28T08:07:00Z				136345								Amphiprion clarkii								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1914242203																										16951813										http://creativecommons.org/licenses/by-nc/4.0/			2018-10-01T22:57:47Z			https://www.inaturalist.org/observations/16951813				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/16951813	16951813		Tony Strazzari								wild																					2018-08-23T12:03:00+10:00	02:03:00Z						2018/08/23 12:03 PM AEST																VU	Sanma				Luganville, Vanuatu											-15.615108065	167.0383197141		303																																			36335368				2018-09-27T01:18:45Z				136345								Amphiprion clarkii								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1914237554																										16927007										http://creativecommons.org/licenses/by-nc/4.0/			2018-09-26T20:41:14Z			https://www.inaturalist.org/observations/16927007				© eli168 some rights reserved	eli168												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/16927007	16927007		eli168								wild																					2018-07-07T14:49:00+09:00	05:49:00Z						2018/07/07 2:49 PM JST																JP	Okinawa				日本、沖縄県島尻郡伊是名村											26.910186383	127.9473810853		1166																																			36289535				2018-09-26T09:48:20Z				57740								Amphiprion frenatus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1914231642																										16899304										http://creativecommons.org/licenses/by-nc/4.0/			2018-09-25T20:38:27Z			https://www.inaturalist.org/observations/16899304				© eli168 some rights reserved	eli168												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/16899304	16899304		eli168								wild																					2018-07-07T10:57:00+09:00	01:57:00Z						2018/07/07 10:57 AM JST																JP	Okinawa				日本、沖縄県島尻郡伊是名村											26.9312894068	127.9214816634		765																																			36232804				2018-09-25T11:36:22Z				132688								Amphiprion ocellaris								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1914224213																										16863985										http://creativecommons.org/licenses/by-nc/4.0/			2018-09-26T20:45:52Z			https://www.inaturalist.org/observations/16863985				© Isabella Fenstermaker some rights reserved	Isabella Fenstermaker												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/16863985	16863985		Isabella Fenstermaker								wild																					2018-09-23T15:32:00+08:00	07:32:00Z						2018/09/23 3:32 PM +0800																PH	Palawan				Coron, Palawan, Philippines											11.9831304	120.2306276		209																																			36159806				2018-09-24T08:12:27Z				132688								Amphiprion ocellaris								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1914215863																										16821479										http://creativecommons.org/licenses/by-nc/4.0/			2018-09-27T03:44:39Z			https://www.inaturalist.org/observations/16821479				© pangolinzen some rights reserved	pangolinzen												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/16821479	16821479		pangolinzen								wild																					2018-09-06T22:26:00-07:00	05:26:00Z						2018/09/06 10:26 PM PDT																PW	Ngarchelong				Ebiil Channel Conservation Area											7.7488325971	134.5762423336		2271																																			36343001				2018-09-27T03:44:38Z				57741								Amphiprion melanopus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1914197151																										16120628										http://creativecommons.org/licenses/by-nc/4.0/			2018-09-28T07:05:05Z			https://www.inaturalist.org/observations/16120628				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/16120628	16120628		Tony Strazzari								wild																					2018-08-18T13:52:00+10:00	03:52:00Z						2018/08/18 1:52 PM AEST																VU	Shefa				Port Vila, Vanuatu											-17.7607179109	168.2713628911		429																																			36401002				2018-09-28T03:39:01Z				57741								Amphiprion melanopus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1913703986																										16686468										http://creativecommons.org/licenses/by-nc/4.0/			2018-09-19T22:16:15Z			https://www.inaturalist.org/observations/16686468				© Tsu Soo Tan some rights reserved	Tsu Soo Tan												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/16686468	16686468		Tsu Soo Tan								wild																					2018-09-15T12:19:00+08:00	04:19:00Z						2018/09/15 12:19 PM +08																ID	Maluku				Ambon, ID-MA, ID											-3.7116160137	128.1033171413		244																																			35829062				2018-09-19T14:51:05Z				136345								Amphiprion clarkii								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1913703932																										16686256										http://creativecommons.org/licenses/by-nc/4.0/			2018-09-19T22:16:28Z			https://www.inaturalist.org/observations/16686256				© Tsu Soo Tan some rights reserved	Tsu Soo Tan												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/16686256	16686256		Tsu Soo Tan								wild																					2018-09-13T15:29:00+08:00	07:29:00Z						2018/09/13 3:29 PM +08																ID	Maluku				Ambon, ID-MA, ID											-3.7043444662	128.1048004189		122																																			35828469				2018-09-19T14:40:16Z				134156								Amphiprion perideraion								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1913703851																										16685772										http://creativecommons.org/licenses/by-nc/4.0/			2018-09-19T22:16:20Z			https://www.inaturalist.org/observations/16685772				© Tsu Soo Tan some rights reserved	Tsu Soo Tan												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/16685772	16685772		Tsu Soo Tan								wild																					2018-09-12T16:15:00+08:00	08:15:00Z						2018/09/12 4:15 PM +08																ID	Maluku				Ambon, ID-MA, ID											-3.702011487	128.1581532219		244																																			35827530				2018-09-19T14:23:59Z				119430								Amphiprion polymnus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1913690577																										16625865										http://creativecommons.org/licenses/by-nc/4.0/			2018-09-17T20:20:00Z			https://www.inaturalist.org/observations/16625865				© smilelynaomi some rights reserved	smilelynaomi												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/16625865	16625865		smilelynaomi								wild																					2018-09-13T23:23:00+10:00	13:23:00Z						2018/09/13 11:23 PM +1000																AU	New South Wales				Neds Beach, New South Wales, Australia											-31.5170264402	159.0663068071		164																																			35693233				2018-09-17T13:48:24Z				516265								Amphiprion mccullochi								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1913690159																										16623114										http://creativecommons.org/licenses/by-nc/4.0/			2018-09-17T20:21:22Z			https://www.inaturalist.org/observations/16623114				© eli168 some rights reserved	eli168												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/16623114	16623114		eli168								wild																					2017-06-24T13:20:00+09:00	04:20:00Z						2017/06/24 1:20 PM JST																JP	Okinawa				日本、〒907-1541 沖縄県八重山郡竹富町上原											24.4188156	123.7984293		6923																																			35688266				2018-09-17T11:28:42Z				132688								Amphiprion ocellaris								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
