gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
1843550499	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873191		Amphiprion ephippium FIN032195 Slide 120 mm	"This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 83; TL (mm)= 4.1"" (104)."		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1843548450	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873188		Amphiprion clarkii FIN032192 Slide 120 mm	This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 102; TL (mm)= 137.		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1843545672	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873201		Amphiprion melanopus FIN032205 Slide 120 mm	"This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 62; TL (mm)= 3.2"" (81)."		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1843545047	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873222		Amphiprion polymnus FIN032225 Slide 120 mm	"This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 37; TL (mm)= 1.9"" (48)."		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1843544591	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873219		Amphiprion perideraion FIN032222 Slide 120 mm	"This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 71; TL (mm)= 3.3"" (84)."		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1843543400	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873221		Amphiprion perideraion FIN032224 Slide 120 mm	"This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 67; TL (mm)= 2.2"" (56)."		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1843542585	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873232		Amphiprion tricinctus FIN032235 Slide 120 mm	"This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 85; TL (mm)= 4.2"" (107)."		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1843541534	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873169		Amphiprion akindynos FIN032174 Slide 120 mm	"This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 69; TL (mm)= 3.9"" (99)."		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1843541488	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873175		Amphiprion chrysopterus FIN032180 Slide 120 mm	"This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 102; TL (mm)= 5.2"" (132). Slide Verbatim Note: NEOTYPE"		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1843538695	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873184		Amphiprion clarkii FIN032188 Slide 120 mm	"This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 38; TL (mm)= 2.1"" (53)."		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1843537777	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873216		Amphiprion omanensis FIN032219 Slide 120 mm	This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 114; TL (mm)= 153.		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1843536935	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873205		Amphiprion melanopus FIN032209 Slide 120 mm	"This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 68; TL (mm)= 2.625"" (67)."		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1843535950	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873215		Amphiprion omanensis FIN032218 Slide 120 mm	This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 85; 48; TL (mm)= 127; 68.		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1843532991	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873196		Amphiprion fuscocaudatus FIN032200 Slide 120 mm	This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 85; TL (mm)= 111.		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1843531764	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873226		Amphiprion rubrocinctus FIN032229 Slide 120 mm	This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 74; TL (mm)= 94.		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1843530776	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873197		Amphiprion latezonatus FIN032201 Slide 120 mm	"This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 100; TL (mm)= 5"" (127)."		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1843530396	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873227		Amphiprion sandaracinos FIN032230 Slide 120 mm	"This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 60; TL (mm)= 3"" (76)."		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1843524972	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873202		Amphiprion melanopus FIN032206 Slide 120 mm	"This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 57; TL (mm)= 4.5"" (114). Slide Verbatim Note: Photo Nov. 27, 1970."		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1843522353	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873217		Amphiprion percula FIN032220 Slide 120 mm	"This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 44; TL (mm)= 2.3"" (58)."		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1843522051	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873206		Amphiprion melanopus FIN032210 Slide 120 mm	This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 101; TL (mm)= 130.		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1843519531	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873189		Amphiprion clarkii FIN032193 Slide 120 mm	"This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 23; TL (mm)= 1.2"" (30)."		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1843518055	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873179		Amphiprion clarkii FIN032184 Slide 120 mm	"This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 83; TL (mm)= 4.2"" (107)."		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1843518055	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=12873180		Amphiprion clarkii FIN032184B Slide 120 mm	"This material is part of the John and Helen Randall Slide Collection. The slides were digitized October 2017. The Randall donation includes all intellectual property rights. Specimen measurements as written on the slide mount: SL (mm)= 83; TL (mm)= 4.2"" (107). Slide Verbatim Note: 47"		Randall, John E.				Smithsonian Institution NMNH Division of Fishes		
1841288406	StillImage	image/jpeg	https://static.inaturalist.org/photos/17110166/original.jpg?1525137342	https://www.inaturalist.org/photos/17110166			2018-04-17T06:00:00Z	Adelma Hills		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Adelma Hills
1841288406	StillImage	image/jpeg	https://static.inaturalist.org/photos/17110531/original.jpg?1525137452	https://www.inaturalist.org/photos/17110531			2018-04-17T06:00:00Z	Adelma Hills		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Adelma Hills
1839268418	StillImage	image/jpeg	https://static.inaturalist.org/photos/16328176/original.jpg?1524736281	https://www.inaturalist.org/photos/16328176			2018-04-25T23:35:45Z	pincetczy		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	pincetczy
1839267139	StillImage	image/jpeg	https://static.inaturalist.org/photos/16317089/original.jpg?1524708937	https://www.inaturalist.org/photos/16317089			2015-05-28T10:06:23Z	Ryan Rash		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Ryan Rash
1839264782	StillImage	image/jpeg	https://static.inaturalist.org/photos/16300440/original.jpg?1524686422	https://www.flickr.com/photos/131967103@N02/26831713367/			2017-12-23T23:22:39Z	Ryan McMinds		iNaturalist			http://creativecommons.org/licenses/by/4.0/	Ryan McMinds
1839264782	StillImage	image/jpeg	https://static.inaturalist.org/photos/16300447/original.jpg?1524686425	https://www.flickr.com/photos/131967103@N02/39892218170/			2017-12-23T23:22:43Z	Ryan McMinds		iNaturalist			http://creativecommons.org/licenses/by/4.0/	Ryan McMinds
1839264782	StillImage	image/jpeg	https://static.inaturalist.org/photos/16300449/original.jpg?1524686428	https://www.flickr.com/photos/131967103@N02/40981305874/			2017-12-23T23:22:36Z	Ryan McMinds		iNaturalist			http://creativecommons.org/licenses/by/4.0/	Ryan McMinds
1839264782	StillImage	image/jpeg	https://static.inaturalist.org/photos/16300451/original.jpg?1524686431	https://www.flickr.com/photos/131967103@N02/26831709447/			2017-12-23T23:22:34Z	Ryan McMinds		iNaturalist			http://creativecommons.org/licenses/by/4.0/	Ryan McMinds
1839264782	StillImage	image/jpeg	https://static.inaturalist.org/photos/16300454/original.jpg?1524686434	https://www.flickr.com/photos/131967103@N02/41659079772/			2017-12-23T23:22:32Z	Ryan McMinds		iNaturalist			http://creativecommons.org/licenses/by/4.0/	Ryan McMinds
1839264782	StillImage	image/jpeg	https://static.inaturalist.org/photos/16300456/original.jpg?1524686437	https://www.flickr.com/photos/131967103@N02/41698977491/			2017-12-23T23:22:30Z	Ryan McMinds		iNaturalist			http://creativecommons.org/licenses/by/4.0/	Ryan McMinds
1839216287	StillImage	image/jpeg	https://static.inaturalist.org/photos/15936364/original.jpg?1524256232	https://www.inaturalist.org/photos/15936364			2015-12-28T00:00:00Z	Alex Dreyer		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alex Dreyer
1839216287	StillImage	image/jpeg	https://static.inaturalist.org/photos/15936369/original.jpg?1524256236	https://www.inaturalist.org/photos/15936369			2015-12-28T00:00:00Z	Alex Dreyer		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alex Dreyer
1839215920	StillImage	image/jpeg	https://static.inaturalist.org/photos/15933524/original.jpg?1524254064	https://www.inaturalist.org/photos/15933524			2015-12-28T00:00:00Z	Alex Dreyer		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alex Dreyer
1839215920	StillImage	image/jpeg	https://static.inaturalist.org/photos/15933529/original.jpg?1524254068	https://www.inaturalist.org/photos/15933529			2015-12-28T00:00:00Z	Alex Dreyer		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alex Dreyer
1839207811	StillImage	image/jpeg	https://static.inaturalist.org/photos/15570207/original.jpg?1523929702	https://www.inaturalist.org/photos/15570207			2018-03-30T19:02:51Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1838411192	StillImage	image/jpeg	https://static.inaturalist.org/photos/15858065/original.jpg?1524185906	https://www.inaturalist.org/photos/15858065			2015-12-28T00:00:00Z	Alex Dreyer		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alex Dreyer
1838394123	StillImage	image/jpeg	https://static.inaturalist.org/photos/15741738/original.jpg?1524081424	https://www.inaturalist.org/photos/15741738			2015-04-28T00:00:00Z	brentch		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	brentch
1838386039	StillImage	image/jpeg	https://static.inaturalist.org/photos/15685766/original.jpg?1524030901	https://www.inaturalist.org/photos/15685766			2015-10-05T00:00:00Z	Jenny j		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Jenny j
1838386027	StillImage	image/jpeg	https://static.inaturalist.org/photos/15685811/original.jpg?1524030943	https://www.inaturalist.org/photos/15685811			2015-10-06T00:00:00Z	Jenny j		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Jenny j
1838385325	StillImage	image/jpeg	https://static.inaturalist.org/photos/15681386/original.jpg?1524026963	https://www.inaturalist.org/photos/15681386			2015-10-06T00:00:00Z	Adrian		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Adrian
1838374530	StillImage	image/jpeg	https://static.inaturalist.org/photos/15612444/original.jpg?1523972918	https://www.inaturalist.org/photos/15612444			2014-09-17T00:00:00Z	wei_marine_trainees		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	wei_marine_trainees
1838374465	StillImage	image/jpeg	https://static.inaturalist.org/photos/15612134/original.jpg?1523972584	https://www.inaturalist.org/photos/15612134			2018-03-30T22:37:45Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1838363672	StillImage	image/jpeg	https://static.inaturalist.org/photos/15551550/original.jpg?1523914434	https://www.inaturalist.org/photos/15551550			2012-06-01T00:00:00Z	rowanwattpringle		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	rowanwattpringle
1838362382	StillImage	image/jpeg	https://static.inaturalist.org/photos/15543666/original.jpg?1523908345	https://www.inaturalist.org/photos/15543666			2014-10-09T00:00:00Z	rowanwattpringle		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	rowanwattpringle
1838359799	StillImage	image/jpeg	https://static.inaturalist.org/photos/15529869/original.jpg?1523897303	https://www.inaturalist.org/photos/15529869			2018-03-29T22:27:15Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1838356885	StillImage	image/png	https://static.inaturalist.org/photos/15511186/original.png?1523873437	https://www.inaturalist.org/photos/15511186			2013-05-27T00:00:00Z	brentch		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	brentch
1838350774	StillImage	image/jpeg	https://static.inaturalist.org/photos/15474487/original.jpg?1523834682	https://www.inaturalist.org/photos/15474487			2012-01-09T00:00:00Z	rowanwattpringle		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	rowanwattpringle
1838346606	StillImage	image/jpeg	https://static.inaturalist.org/photos/15449183/original.jpg?1523818102	https://www.inaturalist.org/photos/15449183			2012-06-12T00:00:00Z	rowanwattpringle		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	rowanwattpringle
1838336602	StillImage	image/jpeg	https://static.inaturalist.org/photos/15384769/original.jpg?1523761660	https://www.inaturalist.org/photos/15384769			2018-03-29T01:31:35Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1838336564	StillImage	image/jpeg	https://static.inaturalist.org/photos/15384777/original.jpg?1523761667	https://www.inaturalist.org/photos/15384777			2018-03-29T01:31:39Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1838330360	StillImage	image/jpeg	https://static.inaturalist.org/photos/15349685/original.jpg?1523734801	https://www.inaturalist.org/photos/15349685			2018-03-29T01:05:39Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1838326851	StillImage	image/jpeg	https://static.inaturalist.org/photos/15330395/original.jpg?1523721681	https://www.inaturalist.org/photos/15330395			2010-11-12T19:48:10Z	Alan Horstmann		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alan Horstmann
1838326851	StillImage	image/jpeg	https://static.inaturalist.org/photos/15330398/original.jpg?1523721683	https://www.inaturalist.org/photos/15330398			2010-11-12T00:00:00Z	Alan Horstmann		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alan Horstmann
1838313945	StillImage	image/jpeg	https://static.inaturalist.org/photos/15258142/original.jpg?1523651585	https://www.inaturalist.org/photos/15258142			2018-03-28T16:13:28Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1838306410	StillImage	image/jpeg	https://static.inaturalist.org/photos/15107403/original.jpg?1523501877	https://www.inaturalist.org/photos/15107403			2018-03-26T19:45:25Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1838304570	StillImage	image/jpeg	https://static.inaturalist.org/photos/14822427/original.jpg?1522886345	https://www.inaturalist.org/photos/14822427			2018-03-23T01:16:33Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1838077244	StillImage	image/jpeg	https://static.inaturalist.org/photos/1103148/original.JPG?1410305870	http://www.inaturalist.org/photos/1103148			2009-12-30T10:30:02Z	sea-kangaroo		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	sea-kangaroo
1838047739	StillImage	image/jpeg	https://static.inaturalist.org/photos/15084261/original.jpg?1523479116	https://www.inaturalist.org/photos/15084261			2018-03-26T01:39:11Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1838047695	StillImage	image/jpeg	https://static.inaturalist.org/photos/15084251/original.jpg?1523479101	https://www.inaturalist.org/photos/15084251			2018-03-26T01:38:08Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1838047695	StillImage	image/jpeg	https://static.inaturalist.org/photos/15084256/original.jpg?1523479107	https://www.inaturalist.org/photos/15084256			2018-03-26T01:38:20Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1838047695	StillImage	image/jpeg	https://static.inaturalist.org/photos/15084259/original.jpg?1523479111	https://www.inaturalist.org/photos/15084259			2018-03-26T01:38:38Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1838046226	StillImage	image/jpeg	https://static.inaturalist.org/photos/15074216/original.jpg?1523462050	https://www.inaturalist.org/photos/15074216			2018-03-25T22:50:46Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1838041159	StillImage	image/jpeg	https://static.inaturalist.org/photos/15033833/original.jpg?1523378493	https://www.inaturalist.org/photos/15033833			2018-03-25T16:14:51Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1838041159	StillImage	image/jpeg	https://static.inaturalist.org/photos/15033836/original.jpg?1523378499	https://www.inaturalist.org/photos/15033836			2018-03-25T16:15:27Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1838041159	StillImage	image/jpeg	https://static.inaturalist.org/photos/15033842/original.jpg?1523378505	https://www.inaturalist.org/photos/15033842			2018-03-25T16:15:29Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1838040093	StillImage	image/jpeg	https://static.inaturalist.org/photos/15030653/original.jpg?1523372582	https://www.inaturalist.org/photos/15030653			2018-03-25T15:47:33Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1838040093	StillImage	image/jpeg	https://static.inaturalist.org/photos/15030656/original.jpg?1523372588	https://www.inaturalist.org/photos/15030656			2018-03-25T15:47:52Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1838022532	StillImage	image/jpeg	https://static.inaturalist.org/photos/14925129/original.jpg?1523139486	https://www.inaturalist.org/photos/14925129			2018-03-24T16:15:23Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1838022532	StillImage	image/jpeg	https://static.inaturalist.org/photos/14925138/original.jpg?1523139499	https://www.inaturalist.org/photos/14925138			2018-03-24T16:15:27Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1838014641	StillImage	image/jpeg	https://static.inaturalist.org/photos/14881299/original.jpg?1523039831	https://www.inaturalist.org/photos/14881299			2018-03-24T01:21:31Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1837793835	StillImage	image/jpeg	https://static.inaturalist.org/photos/1103067/original.JPG?1410303391	http://www.inaturalist.org/photos/1103067			2009-12-30T10:12:50Z	sea-kangaroo		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	sea-kangaroo
1837793835	StillImage	image/jpeg	https://static.inaturalist.org/photos/1103072/original.JPG?1410303537	http://www.inaturalist.org/photos/1103072			2009-12-30T10:11:59Z	sea-kangaroo		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	sea-kangaroo
1837793835	StillImage	image/jpeg	https://static.inaturalist.org/photos/1103074/original.JPG?1410303600	http://www.inaturalist.org/photos/1103074			2009-12-30T10:12:58Z	sea-kangaroo		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	sea-kangaroo
1837785377	StillImage	image/jpeg	https://static.inaturalist.org/photos/7899123/original.jpg?1495232700	https://www.inaturalist.org/photos/7899123			2006-04-05T18:11:11Z	Don Lipmanson		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Don Lipmanson
1837783881	StillImage	image/jpeg	https://static.inaturalist.org/photos/77769/original.jpg?1444774213	https://picasaweb.google.com/104623964081378888743/20072008PhotoArchive#5699974524422414498			2008-12-28T00:00:00Z	DavidR.808		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	DavidR.808
1837781552	StillImage	image/jpeg	https://static.inaturalist.org/photos/1442051/original.jpg?1444780900	https://picasaweb.google.com/104623964081378888743/20141104LEI01#6096657605631606578			2014-11-02T18:45:00Z	104623964081378888743		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	104623964081378888743
1837781541	StillImage	image/jpeg	https://static.inaturalist.org/photos/1424403/original.jpg?1418675827	http://www.inaturalist.org/photos/1424403			2014-11-24T16:58:31Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1837781463	StillImage	image/jpeg	https://static.inaturalist.org/photos/1345080/original.jpg?1444777203	https://picasaweb.google.com/104623964081378888743/20141102LEI01Blowhole#6081496845162050370			2014-11-01T15:15:00Z	104623964081378888743		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	104623964081378888743
1837781459	StillImage	image/jpeg	https://static.inaturalist.org/photos/1339094/original.jpg?1444776966	https://picasaweb.google.com/104623964081378888743/20141101LadyElliottIsland2#6080362461934218930			2014-10-31T15:24:00Z	104623964081378888743		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	104623964081378888743
1837777671	StillImage	image/jpeg	https://static.inaturalist.org/photos/14836489/original.jpg?1522928309	https://www.inaturalist.org/photos/14836489			2018-03-23T01:33:48Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1837774993	StillImage	image/jpeg	https://static.inaturalist.org/photos/14822486/original.jpg?1522886416	https://www.inaturalist.org/photos/14822486			2018-03-23T01:33:39Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1837766171	StillImage	image/jpeg	https://static.inaturalist.org/photos/14768995/original.jpg?1522774012	https://www.inaturalist.org/photos/14768995			2018-03-22T01:53:48Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1837766171	StillImage	image/jpeg	https://static.inaturalist.org/photos/14769000/original.jpg?1522774023	https://www.inaturalist.org/photos/14769000			2018-03-22T01:53:04Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1837765148	StillImage	image/jpeg	https://static.inaturalist.org/photos/14762296/original.jpg?1522755104	https://www.inaturalist.org/photos/14762296			2018-03-21T22:51:29Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1837765148	StillImage	image/jpeg	https://static.inaturalist.org/photos/14762299/original.jpg?1522755117	https://www.inaturalist.org/photos/14762299			2018-03-21T22:51:28Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1837765142	StillImage	image/jpeg	https://static.inaturalist.org/photos/14762289/original.jpg?1522755077	https://www.inaturalist.org/photos/14762289			2018-03-21T22:54:11Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1837761451	StillImage	image/jpeg	https://static.inaturalist.org/photos/14745374/original.jpg?1522709417	https://www.inaturalist.org/photos/14745374			2018-03-21T22:44:48Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1837760894	StillImage	image/jpeg	https://static.inaturalist.org/photos/14741723/original.jpg?1522703707	https://www.inaturalist.org/photos/14741723			2018-03-21T22:02:04Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1837757253	StillImage	image/jpeg	https://static.inaturalist.org/photos/14719875/original.jpeg?1522649869	https://www.inaturalist.org/photos/14719875			2017-10-03T22:53:32Z	naturew		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	naturew
1837757253	StillImage	image/jpeg	https://static.inaturalist.org/photos/14720056/original.jpeg?1522650524	https://www.inaturalist.org/photos/14720056			2017-10-03T22:52:53Z	naturew		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	naturew
1837757253	StillImage	image/jpeg	https://static.inaturalist.org/photos/14720073/original.jpeg?1522650590	https://www.inaturalist.org/photos/14720073			2017-10-03T22:52:37Z	naturew		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	naturew
